,duration,size
5e15f13b928715c8ce944eca,60.0,31172.0
5e15f149928715c8ce944edc,355.0,158623.0
5e15f15b928715c8ce944ee9,110.0,57595.0
5e15f177928715c8ce944efe,63.0,33882.0
5e15f18e928715c8ce944f12,270.0,127602.0
5e15f1b3928715c8ce944f29,87.0,44842.0
5e15f1c9928715c8ce944f3d,110.0,55307.0
5e15f20e928715c8ce944f64,70.0,35721.0
5e15f237928715c8ce944f7d,115.0,56677.0
5e15f253928715c8ce944f92,70.0,36514.0
5e15f299928715c8ce944fbf,68.0,35517.0
5e15f29c928715c8ce944fc8,260.0,123281.0
5e15f2a5928715c8ce944fd2,130.0,63670.0
5e15f2a8928715c8ce944fdc,375.0,167400.0
5e15f2df928715c8ce945000,70.0,36521.0
5e15f325928715c8ce945029,82.0,43537.0
5e15f328928715c8ce945032,112.0,2204594.0
5e15f376928715c8ce94505e,80.0,40450.0
5e15f39f928715c8ce945077,130.0,65187.0
5e15f3a2928715c8ce945081,270.0,125811.0
5e15f3c5928715c8ce945094,90.0,45988.0
5e15f417928715c8ce9450c3,130.0,63841.0
5e15f41a928715c8ce9450cd,495.0,219896.0
5e15f41f928715c8ce9450dc,85.0,43264.0
5e15f46f928715c8ce945106,60.0,31124.0
5e15f499928715c8ce94511c,96.0,50594.0
5e15f4ab928715c8ce94512d,120.0,58918.0
5e15f4ae928715c8ce945136,305.0,141441.0
5e15f4fd928715c8ce945169,108.0,55118.0
5e15f523928715c8ce94517d,425.0,194731.0
5e15f56b928715c8ce9451aa,80.0,41083.0
5e15f5bb928715c8ce9451d7,115.0,57281.0
5e15f5da928715c8ce9451e5,275.0,128122.0
5e15f604928715c8ce945200,370.0,165541.0
5e15f634928715c8ce945229,95.0,47984.0
5e15f68e928715c8ce945250,85.0,45885.0
5e15f6c8928715c8ce945272,70.0,36211.0
5e15f6e8928715c8ce94528d,118.0,60216.0
5e15f6f2928715c8ce945299,265.0,125743.0
5e15f70e928715c8ce9452a9,84.0,44072.0
5e15f760928715c8ce9452e0,115.0,57232.0
5e15f768928715c8ce9452ee,60.0,34136.0
5e15f775928715c8ce9452fc,380.0,169261.0
5e15f7a4928715c8ce945318,63.0,33880.0
5e15f7ce928715c8ce945336,125.0,61804.0
5e15f7e0928715c8ce945346,80.0,41104.0
5e15f800928715c8ce94535b,290.0,136896.0
5e15f830928715c8ce945382,80.0,40796.0
5e15f846928715c8ce945392,118.0,61000.0
5e15f880928715c8ce9453b4,75.0,38323.0
5e15f8be928715c8ce9453d4,110.0,55768.0
5e15f8c6928715c8ce9453e1,62.0,34058.0
5e15f8f1928715c8ce9453fa,365.0,166067.0
5e15f902928715c8ce945409,68.0,36026.0
5e15f922928715c8ce945424,280.0,130795.0
5e15f92c928715c8ce945430,140.0,69047.0
5e15f948928715c8ce945444,85.0,42265.0
5e15f998928715c8ce945473,80.0,40612.0
5e15f9b8928715c8ce945486,110.0,56125.0
5e15f9e8928715c8ce9454a3,100.0,49466.0
5e15fa26928715c8ce9454c7,70.0,33107.0
5e15fa3a928715c8ce9454d9,315.0,145696.0
5e15fa4c928715c8ce9454e7,85.0,42669.0
5e15fa63928715c8ce9454f8,380.0,169423.0
5e15fa66928715c8ce945507,99.0,48296.0
5e15fa9c928715c8ce945529,83.0,42469.0
5e15fac7928715c8ce945543,279.0,130481.0
5e15faec928715c8ce94555b,70.0,35541.0
5e15fb33928715c8ce945580,75.0,37794.0
5e15fb79928715c8ce9455a8,78.0,40831.0
5e15fb7c928715c8ce9455b1,295.0,136937.0
5e15fbc9928715c8ce9455e4,92.0,46768.0
5e15fbe0928715c8ce9455f4,85.0,43005.0
5e15fbe0928715c8ce9455f7,375.0,168477.0
5e15fc23928715c8ce945620,65.0,33831.0
5e15fc30928715c8ce945634,295.0,136074.0
5e15fc5f928715c8ce94564b,91.0,47455.0
5e15fc9d928715c8ce945670,285.0,131931.0
5e15fcb9928715c8ce94568a,80.0,40345.0
5e15fcff928715c8ce9456b3,86.0,44545.0
5e15fd52928715c8ce9456df,98.0,50179.0
5e15fd52928715c8ce9456e2,395.0,178858.0
5e15fd59928715c8ce9456f1,83.0,43451.0
5e15fda9928715c8ce945723,75.0,37894.0
5e15fdb5928715c8ce94572f,345.0,161696.0
5e15fdb8928715c8ce94573b,95.0,47687.0
5e15fdef928715c8ce945757,105.0,51894.0
5e15fe10928715c8ce945775,115.0,57413.0
5e15fe53928715c8ce94579a,115.0,57115.0
5e15fe7e928715c8ce9457b5,94.0,48264.0
5e15fec1928715c8ce9457da,85.0,42978.0
5e15fed7928715c8ce9457ec,375.0,167706.0
5e15feda928715c8ce9457f8,81.0,43182.0
5e15ff11928715c8ce94581a,70.0,36099.0
5e15ff14928715c8ce945826,285.0,134776.0
5e15ff32928715c8ce945839,82.0,43613.0
5e15ff57928715c8ce945857,100.0,49250.0
5e15ff82928715c8ce945872,70.0,37980.0
5e15ffbb928715c8ce945890,84.0,43363.0
5e15ffc8928715c8ce9458a0,105.0,52965.0
5e16000b928715c8ce9458c7,90.0,45302.0
5e16002c928715c8ce9458dc,96.0,50244.0
5e160034928715c8ce9458e5,295.0,137222.0
5e160049928715c8ce9458f9,370.0,165324.0
5e160065928715c8ce945910,80.0,40804.0
5e160091928715c8ce945931,80.0,41142.0
5e1600b6928715c8ce945948,95.0,46741.0
5e1600e1928715c8ce945961,90.0,45737.0
5e160110928715c8ce94597f,85.0,42774.0
5e16013b928715c8ce94599a,91.0,47699.0
5e160157928715c8ce9459ac,300.0,139819.0
5e160160928715c8ce9459b8,85.0,42797.0
5e160195928715c8ce9459dd,110.0,54914.0
5e1601b0928715c8ce9459f4,100.0,50973.0
5e1601bc928715c8ce9459fe,390.0,174175.0
5e1601f9928715c8ce945a27,79.0,40751.0
5e160214928715c8ce945a34,75.0,38473.0
5e160249928715c8ce945a57,85.0,42366.0
5e16025a928715c8ce945a68,95.0,47731.0
5e160283928715c8ce945a7f,290.0,135069.0
5e160299928715c8ce945a98,105.0,53019.0
5e1602b4928715c8ce945aa9,100.0,50748.0
5e1602fd928715c8ce945ad3,70.0,36014.0
5e160318928715c8ce945ae7,70.0,35656.0
5e160342928715c8ce945aff,345.0,154345.0
5e160345928715c8ce945b08,79.0,40573.0
5e16035e928715c8ce945b21,71.0,38310.0
5e160393928715c8ce945b44,80.0,40504.0
5e1603a4928715c8ce945b53,85.0,42961.0
5e1603a7928715c8ce945b5d,270.0,125466.0
5e1603e3928715c8ce945b7f,90.0,45431.0
5e1603f4928715c8ce945b91,80.0,40310.0
5e16043d928715c8ce945bba,90.0,45792.0
5e160444928715c8ce945bc3,85.0,43049.0
5e160494928715c8ce945bef,100.0,48693.0
5e160497928715c8ce945bf9,415.0,183536.0
5e160497928715c8ce945bfc,415.0,190762.0
5e1604b3928715c8ce945c17,305.0,140549.0
5e1604f8928715c8ce945c42,80.0,39724.0
5e160548928715c8ce945c6d,70.0,37677.0
5e16058e928715c8ce945c92,64.0,33589.0
5e1605cb928715c8ce945cae,74.0,38042.0
5e1605e0928715c8ce945cc7,270.0,125980.0
5e160611928715c8ce945ce1,70.0,35566.0
5e160630928715c8ce945d01,400.0,181377.0
5e160633928715c8ce945d0b,95.0,47600.0
5e160657928715c8ce945d1f,75.0,38533.0
5e16068c928715c8ce945d45,90.0,44862.0
5e1606a7928715c8ce945d5d,110.0,49941.0
5e1606e6928715c8ce945d7f,125.0,60578.0
5e1606ed928715c8ce945d8b,300.0,139487.0
5e160710928715c8ce945da0,120.0,60467.0
5e16075e928715c8ce945dcc,300.0,140909.0
5e160785928715c8ce945de4,95.0,50150.0
5e1607c0928715c8ce945e07,400.0,178538.0
5e1607e9928715c8ce945e2b,84.0,43967.0
5e160819928715c8ce945e41,300.0,139713.0
5e160843928715c8ce945e5f,100.0,53884.0
5e16088a928715c8ce945e8b,90.0,45066.0
5e1608a7928715c8ce945e9f,195.0,92864.0
5e1608e4928715c8ce945ec2,83.0,43081.0
5e160934928715c8ce945ef4,95.0,46885.0
5e160945928715c8ce945f02,300.0,138131.0
5e160950928715c8ce945f11,360.0,160990.0
5e160964928715c8ce945f22,100.0,51296.0
5e160998928715c8ce945f43,83.0,42479.0
5e1609c8928715c8ce945f62,96.0,51554.0
5e1609f2928715c8ce945f7c,80.0,40995.0
5e160a2c928715c8ce945f9d,95.0,48295.0
5e160a42928715c8ce945faf,90.0,45178.0
5e160a71928715c8ce945fcd,300.0,139573.0
5e160a86928715c8ce945fe3,105.0,53015.0
5e160a9c928715c8ce945ffb,85.0,43187.0
5e160ab8928715c8ce94600e,380.0,169211.0
5e160aeb928715c8ce946033,95.0,49685.0
5e160af7928715c8ce94603f,85.0,42647.0
5e160b47928715c8ce94606d,85.0,43084.0
5e160b4f928715c8ce946079,100.0,51229.0
5e160b9e928715c8ce9460a9,285.0,134998.0
5e160ba1928715c8ce9460b3,85.0,42904.0
5e160bb3928715c8ce9460c2,121.0,64146.0
5e160bf1928715c8ce9460e7,95.0,47853.0
5e160c2b928715c8ce946107,105.0,53031.0
5e160c2b928715c8ce94610d,367.0,166023.0
5e160c4b928715c8ce946127,75.0,37801.0
5e160c8f928715c8ce94614b,105.0,53116.0
5e160c92928715c8ce946154,90.0,46202.0
5e160cc0928715c8ce946170,290.0,135429.0
5e160ceb928715c8ce946194,115.0,57830.0
5e160cf3928715c8ce9461a0,120.0,61065.0
5e160d59928715c8ce9461d6,74.0,38070.0
5e160d6b928715c8ce9461e7,284.0,134485.0
5e160d9c928715c8ce9461ff,380.0,172299.0
5e160da9928715c8ce946213,70.0,37789.0
5e160de2928715c8ce946236,290.0,134783.0
5e160def928715c8ce946249,86.0,45223.0
5e160e49928715c8ce946276,64.0,33474.0
5e160e83928715c8ce946299,110.0,55797.0
5e160e8f928715c8ce9462a8,92.0,47851.0
5e160ee9928715c8ce9462dd,85.0,42088.0
5e160ef1928715c8ce9462e9,105.0,52559.0
5e160f03928715c8ce9462f3,300.0,140959.0
5e160f18928715c8ce946309,395.0,177045.0
5e160f39928715c8ce946323,80.0,40801.0
5e160f55928715c8ce94633d,106.0,56156.0
5e160f89928715c8ce94635c,95.0,47119.0
5e160fc3928715c8ce94637c,80.0,41849.0
5e160fed928715c8ce946394,75.0,40353.0
5e161014928715c8ce9463b0,100.0,53094.0
5e161030928715c8ce9463c4,300.0,139847.0
5e16103e928715c8ce9463d7,105.0,53095.0
5e161078928715c8ce9463fb,115.0,58789.0
5e16109f928715c8ce946415,375.0,167994.0
5e1610ac928715c8ce946422,93.0,47401.0
5e1610e6928715c8ce946446,90.0,46550.0
5e161106928715c8ce94645e,80.0,42829.0
5e161140928715c8ce94647f,120.0,62827.0
5e161156928715c8ce94648f,95.0,50903.0
5e16115c928715c8ce946498,295.0,136982.0
5e1611b8928715c8ce9464ce,96.0,50546.0
5e1611bb928715c8ce9464d7,90.0,46047.0
5e161211928715c8ce946507,380.0,169249.0
5e161214928715c8ce946510,85.0,44394.0
5e16121c928715c8ce946520,103.0,53580.0
5e16126e928715c8ce94654e,85.0,44924.0
5e16127e928715c8ce946560,285.0,133358.0
5e161281928715c8ce94656a,118.0,59719.0
5e1612c8928715c8ce946592,85.0,45409.0
5e1612f8928715c8ce9465b4,95.0,48784.0
5e161322928715c8ce9465d0,85.0,43363.0
5e161352928715c8ce9465f1,285.0,135632.0
5e161372928715c8ce946604,75.0,37871.0
5e16138d928715c8ce94661b,365.0,163079.0
5e161396928715c8ce946627,270.0,125703.0
5e1613b8928715c8ce94663e,85.0,45288.0
5e161412928715c8ce94666f,80.0,42582.0
5e161462928715c8ce946697,75.0,38228.0
5e16146a928715c8ce9466a3,121.0,62065.0
5e1614a4928715c8ce9466be,290.0,134472.0
5e1614b2928715c8ce9466d8,85.0,43285.0
5e1614e2928715c8ce9466ef,98.0,52076.0
5e1614f4928715c8ce946710,379.0,169925.0
5e16150c928715c8ce94671d,95.0,48033.0
5e161546928715c8ce946742,80.0,43561.0
5e161573928715c8ce946760,83.0,42699.0
5e161597928715c8ce946774,107.0,56107.0
5e1615c1928715c8ce94678e,110.0,56860.0
5e1615c7928715c8ce94679c,300.0,139994.0
5e161605928715c8ce9467be,100.0,52092.0
5e16162f928715c8ce9467d9,90.0,45438.0
5e161669928715c8ce9467f8,90.0,46220.0
5e161671928715c8ce946802,370.0,164977.0
5e161689928715c8ce94681d,80.0,42921.0
5e1616b9928715c8ce946839,90.0,45114.0
5e1616da928715c8ce946853,89.0,45177.0
5e1616f3928715c8ce946863,295.0,138034.0
5e161709928715c8ce946877,105.0,53100.0
5e161733928715c8ce94688f,105.0,52794.0
5e16176d928715c8ce9468b6,113.0,58259.0
5e161797928715c8ce9468d2,80.0,40604.0
5e1617d9928715c8ce9468f8,405.0,181222.0
5e1617dc928715c8ce946901,100.0,50761.0
5e1617e7928715c8ce94690e,88.0,45988.0
5e161814928715c8ce94692c,315.0,148111.0
5e16183f928715c8ce946948,117.0,60610.0
5e161842928715c8ce946955,120.0,59182.0
5e1618b7928715c8ce94698d,120.0,60258.0
5e1618ba928715c8ce946998,115.0,57692.0
5e161925928715c8ce9469ce,100.0,50260.0
5e161928928715c8ce9469d7,90.0,47531.0
5e16194a928715c8ce9469ec,295.0,135930.0
5e161969928715c8ce9469fb,380.0,169595.0
5e16197f928715c8ce946a1c,110.0,56108.0
5e161982928715c8ce946a25,107.0,54362.0
5e1619e3928715c8ce946a5d,105.0,55051.0
5e1619ef928715c8ce946a6f,93.0,47778.0
5e161a47928715c8ce946aa3,120.0,60308.0
5e161a4a928715c8ce946aac,114.0,56958.0
5e161a6c928715c8ce946ac1,305.0,141951.0
5e161ab8928715c8ce946aed,116.0,58798.0
5e161ac0928715c8ce946af7,109.0,55851.0
5e161ae6928715c8ce946b0e,405.0,180039.0
5e161b2e928715c8ce946b3b,95.0,48267.0
5e161b31928715c8ce946b44,95.0,49165.0
5e161b92928715c8ce946b7a,105.0,52944.0
5e161b94928715c8ce946b83,95.0,48040.0
5e161b99928715c8ce946b8d,445.0,205724.0
5e161bee928715c8ce946bc4,89.0,45574.0
5e161c02928715c8ce946bd4,120.0,60472.0
5e161c48928715c8ce946bfe,90.0,45455.0
5e161c76928715c8ce946c18,400.0,179045.0
5e161c7a928715c8ce946c23,100.0,51275.0
5e161ca2928715c8ce946c3e,85.0,43080.0
5e161cdc928715c8ce946c5c,83.0,43790.0
5e161cf2928715c8ce946c72,105.0,54509.0
5e161d36928715c8ce946c9a,94.0,48336.0
5e161d51928715c8ce946cab,330.0,152660.0
5e161d56928715c8ce946cb6,110.0,55575.0
5e161d9a928715c8ce946ce2,105.0,54307.0
5e161dc4928715c8ce946cfd,95.0,47141.0
5e161dfe928715c8ce946d1f,95.0,49107.0
5e161e05928715c8ce946d2c,415.0,186915.0
5e161e1e928715c8ce946d3f,100.0,49983.0
5e161e58928715c8ce946d64,105.0,54032.0
5e161e82928715c8ce946d7e,105.0,52277.0
5e161e9b928715c8ce946d8f,305.0,142715.0
5e161ebc928715c8ce946da7,99.0,51682.0
5e161ee6928715c8ce946dc4,110.0,54885.0
5e161f20928715c8ce946de7,117.0,61236.0
5e161f54928715c8ce946e08,83.0,43169.0
5e161f98928715c8ce946e2e,100.0,50436.0
5e161f9f928715c8ce946e38,370.0,165810.0
5e161fa4928715c8ce946e45,95.0,47450.0
5e161fc6928715c8ce946e56,300.0,140985.0
5e161ffc928715c8ce946e7d,110.0,57601.0
5e161fff928715c8ce946e86,93.0,48595.0
5e162059928715c8ce946ebb,77.0,40377.0
5e16206b928715c8ce946ec8,119.0,60603.0
5e1620a9928715c8ce946eec,85.0,42965.0
5e1620e3928715c8ce946f0f,110.0,55705.0
5e1620f3928715c8ce946f21,285.0,134081.0
5e1620f9928715c8ce946f2c,90.0,47756.0
5e162112928715c8ce946f3e,360.0,161135.0
5e162151928715c8ce946f68,155.0,77147.0
5e162154928715c8ce946f72,120.0,53836.0
5e1621c8928715c8ce946fa8,465.0,216011.0
5e1621e7928715c8ce946fbc,94.0,47990.0
5e16220b928715c8ce946fd4,435.0,198467.0
5e16224b928715c8ce946ffc,100.0,50213.0
5e16227a928715c8ce947018,405.0,180687.0
5e1622af928715c8ce94703c,90.0,45459.0
5e16230a928715c8ce94706e,100.0,52413.0
5e16236d928715c8ce9470a2,100.0,49876.0
5e162398928715c8ce9470b7,211.0,101540.0
5e1623b9928715c8ce9470da,325.0,150459.0
5e1623d1928715c8ce9470e7,90.0,45506.0
5e16240a928715c8ce947110,380.0,171092.0
5e16242b928715c8ce947124,70.0,36558.0
5e16246a928715c8ce947147,120.0,62245.0
5e162472928715c8ce947158,115.0,57482.0
5e1624df928715c8ce94718a,131.0,66895.0
5e1624e2928715c8ce947193,130.0,65284.0
5e1624f9928715c8ce9471a9,320.0,150355.0
5e162563928715c8ce9471e8,109.0,56100.0
5e162566928715c8ce9471f1,110.0,55279.0
5e162586928715c8ce947202,435.0,192860.0
5e1625d0928715c8ce94722f,111.0,58334.0
5e1625d3928715c8ce947238,108.0,55368.0
5e162630928715c8ce947271,675.0,304758.0
5e16263e928715c8ce94727b,125.0,61593.0
5e162641928715c8ce947284,125.0,62201.0
5e1626b6928715c8ce9472c5,135.0,66564.0
5e1626b9928715c8ce9472ce,130.0,66506.0
5e162734928715c8ce94730e,398.0,177611.0
5e162738928715c8ce94731e,115.0,57815.0
5e16273b928715c8ce947327,110.0,57302.0
5e1627a6928715c8ce947359,125.0,61928.0
5e1627a9928715c8ce947362,495.0,228881.0
5e16281e928715c8ce9473a4,100.0,49942.0
5e162882928715c8ce9473dd,100.0,49596.0
5e1628c4928715c8ce947402,430.0,193205.0
5e1628cd928715c8ce94740c,300.0,140816.0
5e1628e6928715c8ce94741b,104.0,53292.0
5e16294a928715c8ce94744f,75.0,41443.0
5e162992928715c8ce947478,130.0,65882.0
5e16299a928715c8ce947482,135.0,68118.0
5e1629f9928715c8ce9474b2,375.0,174766.0
5e162a14928715c8ce9474cd,615.0,280079.0
5e162a1c928715c8ce9474d9,135.0,66560.0
5e162a72928715c8ce94750a,425.0,189184.0
5e162a9e928715c8ce94752a,72.0,38808.0
5e162ae5928715c8ce94754f,88.0,45378.0
5e162b3f928715c8ce94757f,105.0,54859.0
5e162b6c928715c8ce947597,370.0,169745.0
5e162bad928715c8ce9475b5,110.0,55233.0
5e162c1b928715c8ce9475f7,88.0,45683.0
5e162c20928715c8ce947603,680.0,300160.0
5e162c75928715c8ce947636,115.0,58281.0
5e162c78928715c8ce94763f,115.0,57204.0
5e162cde928715c8ce94767a,365.0,166333.0
5e162ce2928715c8ce947683,150.0,74173.0
5e162ce5928715c8ce94768c,145.0,73538.0
5e162d78928715c8ce9476dc,100.0,52897.0
5e162d7b928715c8ce9476e5,220.0,103369.0
5e162ddc928715c8ce947714,120.0,58936.0
5e162e46928715c8ce94774d,330.0,152239.0
5e162e54928715c8ce947759,135.0,67850.0
5e162e57928715c8ce947762,134.0,67094.0
5e162ec8928715c8ce9477a2,420.0,187175.0
5e162ed6928715c8ce9477b4,115.0,57666.0
5e162ed9928715c8ce9477bd,109.0,54752.0
5e162f44928715c8ce9477f6,120.0,60015.0
5e162f47928715c8ce9477ff,115.0,57760.0
5e162f8f928715c8ce94782d,345.0,157983.0
5e162fb2928715c8ce947843,135.0,66691.0
5e162fb5928715c8ce94784c,625.0,282825.0
5e163035928715c8ce947890,85.0,45364.0
5e16306d928715c8ce9478af,415.0,183283.0
5e163085928715c8ce9478c9,82.0,42974.0
5e1630d5928715c8ce9478f5,95.0,47425.0
5e1630e4928715c8ce947902,295.0,136847.0
5e16312f928715c8ce94792d,94.0,48327.0
5e16318a928715c8ce947959,118.0,54324.0
5e1631f9928715c8ce947992,445.0,207174.0
5e163206928715c8ce94799d,295.0,135187.0
5e163211928715c8ce9479ab,410.0,181740.0
5e163221928715c8ce9479b9,101.0,52752.0
5e163285928715c8ce9479f4,105.0,55139.0
5e1632f3928715c8ce947a2c,95.0,48053.0
5e163328928715c8ce947a47,280.0,129285.0
5e163357928715c8ce947a68,95.0,51427.0
5e1633aa928715c8ce947a9b,335.0,148424.0
5e1633b1928715c8ce947aa8,305.0,144081.0
5e1633bb928715c8ce947ab4,576.0,263844.0
5e163440928715c8ce947afc,245.0,115471.0
5e1634e7928715c8ce947b3f,80.0,41051.0
5e1634f4928715c8ce947b4e,418.0,187611.0
5e163531928715c8ce947b77,260.0,119600.0
5e163538928715c8ce947b80,110.0,55158.0
5e1635a6928715c8ce947bbd,85.0,45135.0
5e163600928715c8ce947be7,125.0,62190.0
5e163600928715c8ce947bea,115.0,57654.0
5e163635928715c8ce947c0d,275.0,127837.0
5e16366e928715c8ce947c32,120.0,59228.0
5e163678928715c8ce947c3e,105.0,53782.0
5e163699928715c8ce947c5a,350.0,156588.0
5e1636e6928715c8ce947c87,375.0,175865.0
5e1636e6928715c8ce947c8a,90.0,45607.0
5e163740928715c8ce947cc6,90.0,47799.0
5e16374d928715c8ce947cd4,270.0,124522.0
5e16379a928715c8ce947cfe,325.0,149957.0
5e1637f7928715c8ce947d2d,605.0,269435.0
5e16385a928715c8ce947d5f,330.0,151013.0
5e163861928715c8ce947d68,108.0,54857.0
5e1638cf928715c8ce947d97,97.0,50187.0
5e1638da928715c8ce947da5,397.0,183156.0
5e163933928715c8ce947dd6,94.0,48005.0
5e163997928715c8ce947e09,105.0,53540.0
5e16399a928715c8ce947e13,250.0,115223.0
5e1639fb928715c8ce947e4c,95.0,47869.0
5e163a56928715c8ce947e77,100.0,50922.0
5e163a59928715c8ce947e81,340.0,151794.0
5e163a6b928715c8ce947e93,90.0,45714.0
5e163a8c928715c8ce947ead,197.0,84444.0
5e163aba928715c8ce947ed0,110.0,55697.0
5e163ac5928715c8ce947edc,110.0,55306.0
5e163b28928715c8ce947f12,110.0,55366.0
5e163b33928715c8ce947f1e,102.0,53396.0
5e163b4d928715c8ce947f32,214.0,101500.0
5e163b96928715c8ce947f60,109.0,55330.0
5e163b99928715c8ce947f6a,106.0,55206.0
5e163bad928715c8ce947f83,350.0,156891.0
5e163c04928715c8ce947faf,118.0,60119.0
5e163c07928715c8ce947fb9,112.0,57587.0
5e163c1e928715c8ce947fca,535.0,243839.0
5e163c7c928715c8ce947ffb,107.0,54861.0
5e163c7f928715c8ce948005,106.0,54931.0
5e163cea928715c8ce94803d,125.0,62682.0
5e163ced928715c8ce948047,117.0,59244.0
5e163d0b928715c8ce94805d,350.0,156862.0
5e163d62928715c8ce94808f,435.0,201501.0
5e163d65928715c8ce948099,95.0,47882.0
5e163dc7928715c8ce9480cd,115.0,57766.0
5e163e2e928715c8ce948104,223.0,106248.0
5e163e35928715c8ce94810e,79.0,40853.0
5e163e69928715c8ce94812f,370.0,165015.0
5e163e85928715c8ce948149,114.0,57128.0
5e163ef3928715c8ce94817e,95.0,50339.0
5e163f0a928715c8ce948191,216.0,103723.0
5e163f10928715c8ce94819a,115.0,60332.0
5e163f4d928715c8ce9481bf,112.0,57815.0
5e163f89928715c8ce9481e3,120.0,62495.0
5e163fbc928715c8ce9481ff,105.0,52838.0
5e163fdc928715c8ce94821a,365.0,163297.0
5e163fe7928715c8ce948224,210.0,99189.0
5e164001928715c8ce948231,425.0,199375.0
5e164020928715c8ce948256,105.0,54023.0
5e164084928715c8ce94828d,100.0,52431.0
5e1640b9928715c8ce9482ad,220.0,105010.0
5e1640e8928715c8ce9482ca,124.0,61719.0
5e164146928715c8ce9482fc,380.0,169732.0
5e164160928715c8ce948310,80.0,43062.0
5e164195928715c8ce94832f,220.0,103617.0
5e1641a5928715c8ce948339,110.0,55591.0
5e1641b0928715c8ce94834f,110.0,54568.0
5e164213928715c8ce948382,110.0,57312.0
5e16421e928715c8ce948391,122.0,61946.0
5e164272928715c8ce9483c2,595.0,271106.0
5e164281928715c8ce9483cc,120.0,62649.0
5e164295928715c8ce9483d9,98.0,50768.0
5e1642bf928715c8ce9483f8,399.0,178225.0
5e1642f9928715c8ce948424,120.0,61944.0
5e1642f9928715c8ce948427,95.0,49746.0
5e164353928715c8ce94845d,120.0,59436.0
5e164371928715c8ce948471,120.0,60071.0
5e1643cb928715c8ce9484a6,90.0,45942.0
5e1643e9928715c8ce9484b6,265.0,124489.0
5e164425928715c8ce9484d8,105.0,52762.0
5e16444f928715c8ce9484f6,402.0,181201.0
5e164489928715c8ce948524,76.0,40523.0
5e1644bf928715c8ce948540,330.0,152154.0
5e1644d0928715c8ce948554,121.0,61171.0
5e1644ee928715c8ce948568,110.0,55665.0
5e164548928715c8ce94859f,110.0,54297.0
5e16455c928715c8ce9485b0,125.0,62444.0
5e1645ac928715c8ce9485dd,104.0,53108.0
5e1645d4928715c8ce9485f4,140.0,71500.0
5e1645e0928715c8ce948601,416.0,187025.0
5e16460a928715c8ce948620,275.0,127488.0
5e164610928715c8ce948631,125.0,62659.0
5e164660928715c8ce94865f,140.0,69691.0
5e164688928715c8ce948677,140.0,69282.0
5e1646ec928715c8ce9486aa,134.0,68442.0
5e16470a928715c8ce9486bc,110.0,54879.0
5e164717928715c8ce9486ca,245.0,115564.0
5e16476d928715c8ce9486fe,135.0,67087.0
5e164770928715c8ce94870a,130.0,63903.0
5e164784928715c8ce948717,385.0,171965.0
5e1647ef928715c8ce948751,195.0,93231.0
5e1647f2928715c8ce94875b,93.0,48053.0
5e164807928715c8ce94876a,250.0,117397.0
5e164854928715c8ce94879c,103.0,52199.0
5e1648ad928715c8ce9487ce,130.0,65842.0
5e1648b8928715c8ce9487dd,115.0,57285.0
5e1648f7928715c8ce9487f9,540.0,247639.0
5e164902928715c8ce94880a,405.0,180865.0
5e16492f928715c8ce94882b,100.0,50950.0
5e164932928715c8ce948834,90.0,48085.0
5e16498a928715c8ce948866,107.0,54534.0
5e164993928715c8ce948870,120.0,60462.0
5e1649f8928715c8ce9488aa,125.0,61201.0
5e164a0b928715c8ce9488b7,120.0,61005.0
5e164a71928715c8ce9488eb,95.0,48645.0
5e164a84928715c8ce9488fa,115.0,57314.0
5e164a9a928715c8ce94890d,415.0,184732.0
5e164acb928715c8ce94893b,90.0,45404.0
5e164af2928715c8ce94894c,120.0,61387.0
5e164b14928715c8ce948964,244.0,114695.0
5e164b25928715c8ce948976,93.0,48692.0
5e164b6a928715c8ce94899f,135.0,68290.0
5e164b89928715c8ce9489ba,115.0,57957.0
5e164bec928715c8ce9489eb,110.0,55536.0
5e164c01928715c8ce9489fb,90.0,46009.0
5e164c04928715c8ce948a04,222.0,106483.0
5e164c34928715c8ce948a26,395.0,176287.0
5e164c5a928715c8ce948a41,120.0,59806.0
5e164c5d928715c8ce948a4a,100.0,53216.0
5e164cbf928715c8ce948a80,140.0,68745.0
5e164cd2928715c8ce948a8d,125.0,63692.0
5e164ce0928715c8ce948a9d,245.0,115593.0
5e164d4a928715c8ce948ad9,120.0,59633.0
5e164d4d928715c8ce948ae2,115.0,58279.0
5e164db9928715c8ce948b1c,108.0,54645.0
5e164dbc928715c8ce948b25,430.0,192080.0
5e164dc2928715c8ce948b31,110.0,58175.0
5e164dd0928715c8ce948b3d,235.0,109808.0
5e164e27928715c8ce948b7e,116.0,60316.0
5e164e30928715c8ce948b89,120.0,62447.0
5e164e9f928715c8ce948bc0,120.0,58793.0
5e164ea8928715c8ce948bcc,113.0,59339.0
5e164eb5928715c8ce948bd8,260.0,122127.0
5e164f16928715c8ce948c10,126.0,64617.0
5e164f17928715c8ce948c19,123.0,62638.0
5e164f69928715c8ce948c4c,361.0,163235.0
5e164f8f928715c8ce948c60,140.0,70115.0
5e164f90928715c8ce948c69,115.0,58052.0
5e164fba928715c8ce948c80,225.0,108123.0
5e164ffe928715c8ce948cab,90.0,48105.0
5e165011928715c8ce948cbc,315.0,148184.0
5e165058928715c8ce948ce5,102.0,52375.0
5e165096928715c8ce948d08,220.0,103061.0
